molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL3808921,1.0,nM,C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C(F)(F)F)CC4)on3)c2)CN1,9.0,498.16272319200004,8,2,4.919900000000003,True
CHEMBL255744,1.0,nM,Cc1cc(C)cc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(N)c34)cc2)c1,9.0,372.16985926000007,4,4,4.467940000000001,True
CHEMBL3545414,1.0,nM,CS(=O)(=O)O.N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,9.0,493.1783753440001,7,3,4.180380000000004,True
CHEMBL270058,1.0,nM,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccccc3C)c2cc1OC,9.0,471.1794209,6,1,5.783620000000005,True
CHEMBL459896,1.0,nM,COc1ccccc1Nc1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,9.0,452.17360724799994,6,1,6.949700000000005,True
CHEMBL2430248,1.0,nM,Cc1[nH]c2c(c1C(=O)NCCCN1CCOCC1)CCC/C2=C1/C(=O)Nc2ccc(F)cc21,9.0,452.222369008,4,3,3.1135200000000003,True
CHEMBL270057,1.0,nM,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3cccc(C)c3)c2cc1OC,9.0,471.1794209,6,1,5.783620000000005,True
CHEMBL255746,1.0,nM,Nc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,9.0,378.09958678,4,4,4.504500000000001,True
CHEMBL212964,1.0,nM,CNc1ncc2cc(-c3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,9.0,436.15109588800004,4,2,5.918020000000004,True
CHEMBL2071271,1.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(CC(=O)O)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,9.0,403.115965116,8,4,1.2426000000000001,True
