molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL3676343,268.0,nM,C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,6.571865205971211
CHEMBL3690465,268.0,nM,Nc1nc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)ncc1F,6.571865205971211
CHEMBL3671582,268.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3Cl)ncnc2cc1OCCNC(C)=O,6.571865205971211
CHEMBL3690394,269.0,nM,O=C(NCC(F)(F)F)Nc1cncc(-c2cnc3cc(C#CC4CC4)ccn23)c1,6.570247719997592
CHEMBL187361,269.0,nM,CN(c1ccc(NS(=O)(=O)Cc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,6.570247719997592
CHEMBL4238320,270.0,nM,COc1cc(Nc2ncc3c(n2)-c2ccccc2SC3)cc(OC)c1OC,6.568636235841012
CHEMBL202466,270.0,nM,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1scnc1CCc1ccncc1,6.568636235841012
CHEMBL79475,270.0,nM,O=c1ccc(-c2ccc3c(c2)ncn3-c2ccccc2)cn1CCN1CCCCC1,6.568636235841012
CHEMBL4457815,270.0,nM,COc1cccc(NC(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(OC)cc43)cc2)c1,6.568636235841012
CHEMBL458330,270.0,nM,COc1cc2nccc(Oc3ccc4c(Nc5ccccc5)nn(C)c4c3)c2cc1OC,6.568636235841012
CHEMBL245968,270.0,nM,COCCOCC(=O)Nc1cccc2c1Cc1c-2n[nH]c1-c1csc(C#CCOc2ccccc2)c1,6.568636235841012
CHEMBL193256,270.0,nM,CCOC(=O)c1cn2ncnc(Nc3ccc(Br)c(C(=O)NOC)c3)c2c1C(C)C,6.568636235841012
CHEMBL364962,270.0,nM,CCOC(=O)c1cn2ncnc(Oc3cccc(C(=O)NOC)c3)c2c1C(C)C,6.568636235841012
CHEMBL3690392,270.0,nM,Cc1cc(=O)n2nc(-c3ccn4c(-c5cccc(NC(=O)NCC(F)(F)F)c5)cnc4c3)sc2n1,6.568636235841012
CHEMBL202998,270.0,nM,Cc1cccc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)c1,6.568636235841012
CHEMBL3694689,270.0,nM,O=C(NCC(F)(F)F)Nc1cc(Cl)cc(-c2cnc3cc(-c4ccnc(C(F)(F)F)n4)ccn23)c1,6.568636235841012
CHEMBL3758380,270.0,nM,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,6.568636235841012
CHEMBL238522,270.0,nM,CC(C)c1ccc(NC(=O)c2c(NCc3ccncc3)ncn2C)cc1,6.568636235841012
CHEMBL3690467,270.0,nM,Cc1cccnc1-c1ccn2c(-c3cccc(NC(=O)NCC(F)(F)F)c3)cnc2c1,6.568636235841012
CHEMBL461391,270.0,nM,CC(C)(C)c1cccc(-n2cc(-c3ccccc3NCc3ccncc3)nn2)c1,6.568636235841012
CHEMBL3648094,270.0,nM,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](COC)[C@H](C)O)n2)cc1,6.568636235841012
CHEMBL69827,270.0,nM,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CC(O)C(O)C1,6.568636235841012
CHEMBL3690548,270.0,nM,Cc1nc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)cc(N(C)C)n1,6.568636235841012
CHEMBL2010876,271.0,nM,CC(C)Cn1c2ccc(Nc3nccc(C(F)(F)F)n3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,6.567030709125595
CHEMBL199455,271.8,nM,COC1=CC(=O)C(Nc2ncnc3cc(OCCCN4CCCC4)c(OC)cc23)=CC1=O,6.565750547603525
CHEMBL1172815,271.9,nM,Cc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)cc1,6.5655907924125
CHEMBL271141,272.0,nM,Cc1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,6.565431095965801
CHEMBL45214,273.0,nM,c1ccc(-c2nccn2-c2ccnc(Nc3ccncc3)n2)cc1,6.5638373529592435
CHEMBL4079003,273.0,nM,CNCc1cc(Oc2ccc3c(ccn3C(=O)Nc3cc(C(F)(F)F)[nH]n3)c2)ncn1,6.5638373529592435
CHEMBL3137331,273.2,nM,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,6.563519304990505
CHEMBL3967722,274.0,nM,O=C(c1cccnc1)N1CCc2nc(Nc3cccc(F)c3)ncc2C1,6.562249437179612
CHEMBL3975598,275.0,nM,COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)cc1,6.560667306169737
CHEMBL188284,275.0,nM,OCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,6.560667306169737
CHEMBL387313,276.0,nM,CO/N=C/c1c(N)ncnc1Oc1ccc2[nH]ccc2c1,6.559090917934782
CHEMBL357813,276.0,nM,CC(C)CCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,6.559090917934782
CHEMBL3909658,276.0,nM,Cc1cccc(NC(=O)Nc2cccc(-c3cc4ccccc4n3C(N)=O)c2)c1,6.559090917934782
CHEMBL445327,276.5,nM,Cc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)ccn1,6.5583048643592825
CHEMBL4226340,277.0,nM,CNC(=O)c1ccc(Sc2ccc(NC(=S)Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)nc1,6.557520230935552
CHEMBL3676370,278.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCOC,6.555955204081924
CHEMBL3962233,279.0,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,6.554395796726403
CHEMBL295973,279.0,nM,Cc1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1,6.554395796726403
CHEMBL1242113,279.0,nM,CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,6.554395796726403
CHEMBL3956039,279.0,nM,O=C(Nc1cccc(C#Cc2ccc3nccn3n2)c1)c1cccc(C(F)(F)F)c1,6.554395796726403
CHEMBL3676392,279.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOCCOC(=O)CC(=O)O,6.554395796726403
CHEMBL4474232,279.9,nM,Nc1nccc(Oc2ccc(Nc3nccc4ccn(-c5ccc(F)cc5)c(=O)c34)cc2F)c1Cl,6.552997101533838
CHEMBL4469330,280.0,nM,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(OC)cc43)cc2)cc1,6.552841968657781
CHEMBL595142,280.0,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3O)ncnc2cc1OCCCN1CCN(C)CC1,6.552841968657781
CHEMBL207520,280.0,nM,CNC(=O)c1cccc(NCc2cnc(Nc3ccccn3)s2)c1,6.552841968657781
CHEMBL3690563,280.0,nM,CN(C)c1cc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nc(C(F)(F)F)n1,6.552841968657781
CHEMBL3681314,280.0,nM,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(CN6CCC(F)(F)CC6)cc5[nH]4)c3N)ccc2[nH]1,6.552841968657781
CHEMBL3775903,280.0,nM,COc1cc2ncnc(Nc3cccc(O)c3F)c2cc1OC,6.552841968657781
CHEMBL3746953,280.0,nM,Cc1cncc(NC(=O)n2ccc3cc(Oc4ncnc5c4CCNC5)ccc32)c1,6.552841968657781
CHEMBL372755,280.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3c(Cc4ccccc4)sc4ncnc(N)c34)cc2)c1,6.552841968657781
CHEMBL3694692,280.0,nM,Nc1nc(-c2ccn3c(-c4cc(Cl)cc(NC(=O)NCC(F)(F)F)c4)cnc3c2)ncc1F,6.552841968657781
CHEMBL2016921,280.0,nM,COc1ccc2[nH]c(=O)c(-c3nc4c([nH]3)CN(C(=O)CN3CCCCC3)CC4)cc2c1,6.552841968657781
CHEMBL330042,280.0,nM,c1cc(-c2cnn3cc(C4CCCCC4)cnc23)cs1,6.552841968657781
CHEMBL377081,280.0,nM,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccccc1Cn1ccc2cnccc21,6.552841968657781
CHEMBL4590013,280.0,nM,CC(=O)c1ccc(Nc2ccnc(SCC(=O)c3ccc(-c4ccccc4)cc3)n2)cc1,6.552841968657781
CHEMBL50,280.0,nM,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,6.552841968657781
CHEMBL1080299,280.0,nM,Cc1cccc(C(=O)Nc2ccc(C)c(Nc3nc4ccccc4n3-c3cc(N)ncn3)c2)c1,6.552841968657781
CHEMBL212762,281.0,nM,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5ccc(C(F)(F)F)cc5)s4)n[nH]c2-3)CC1,6.55129368009492
CHEMBL4864800,281.5,nM,O=c1cc(N2CCNCC2)c2cc(F)ccc2[nH]1,6.550521600812635
CHEMBL3909401,283.0,nM,NC(=O)C1(c2ccccc2CCc2nc(Nc3ccc(C4CCNCC4)cc3)ncc2C(F)(F)F)CC1,6.548213564475709
CHEMBL3605107,284.0,nM,CNC(=O)Cn1cc(-c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1,6.546681659952963
CHEMBL4635625,284.0,nM,C[C@@H]1[C@@H]2CN(c3nc(Nc4cnn(C)c4)ncc3F)C[C@]12NC(=O)[C@@H]1CC1(F)F,6.546681659952963
CHEMBL3690407,285.0,nM,NC(=O)c1sccc1-c1ccn2c(-c3cccc(NC(=O)NCC(F)(F)F)c3)cnc2c1,6.54515513999149
CHEMBL1681938,285.0,nM,CO/N=C/c1c(N)ncnc1Oc1ccc(NC(=O)NCCN(C)C)c(Cl)c1,6.54515513999149
CHEMBL3752916,285.39,nM,Cn1cnc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)c1,6.5445612485335865
CHEMBL3898974,286.0,nM,CC(C)(C)c1ccc(-n2cccc(N3CCc4nc(N)ncc4C3)c2=O)cc1,6.543633966870956
CHEMBL4570460,286.0,nM,C=CCN1CCN(C(=S)SCC(=O)Nc2cccc(NC(=O)c3ccccn3)c2)CC1,6.543633966870956
CHEMBL1940718,287.28,nM,Cc1ccc2nc(Cl)c(/C=C/C(=O)c3ccsc3)cc2c1,6.5416946078819835
CHEMBL4640302,288.0,nM,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2c(C)ccc2CN2CCN(C)CC2)nc1)c1ccccc1,6.5406075122407685
CHEMBL4513894,288.9,nM,CC(O)C(=O)Nc1cc(Oc2ccc(Nc3nccc4[nH]cc(-c5ccc(F)cc5)c(=O)c34)cc2F)ccn1,6.5392524581558025
CHEMBL401838,289.0,nM,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(C(=O)N4CCOCC4)sc23)c(F)c1,6.539102157243452
CHEMBL45750,289.0,nM,COc1ccccc1Nc1nccc(-n2ccnc2-c2ccccc2)n1,6.539102157243452
CHEMBL4283873,290.0,nM,CNC(=O)c1cc(Oc2ccc(/C=C/c3ccncc3)cc2)ccn1,6.537602002101044
CHEMBL1807483,290.0,nM,Cc1nc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)n[nH]2)cc(N2CCN(C)CC2)n1,6.537602002101044
CHEMBL4549103,290.0,nM,COc1ccc(C(=O)CSc2nccc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,6.537602002101044
CHEMBL2086727,290.0,nM,O=C1Nc2ccccc2C1=C(c1nc2ccccc2[nH]1)c1ccc(F)cc1F,6.537602002101044
CHEMBL394465,290.0,nM,CN1CCN(c2ccc3nc(-c4n[nH]cc4/C=C/c4cccnc4)[nH]c3c2)CC1,6.537602002101044
CHEMBL3676329,290.0,nM,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(Br)cc5[nH]4)c3N)ccc2[nH]1,6.537602002101044
CHEMBL3621296,290.0,nM,O=C(CCCCC(=O)Nc1ccc2c(c1)/C(=C/c1ccc[nH]1)C(=O)N2)NO,6.537602002101044
CHEMBL208363,290.0,nM,FC(F)(F)c1ccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)cc1,6.537602002101044
CHEMBL3657548,290.0,nM,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(-c3nccs3)cn4C)n2)cc1CN1CC(O)C1,6.537602002101044
CHEMBL195828,290.0,nM,CCOC(=O)c1cccc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1,6.537602002101044
CHEMBL5189763,290.0,nM,CC1(C)c2cc(N3CCNC(=O)C3)ccc2C(=O)c2c1oc1cc(C#Cc3cc(OCC4CC4)ccn3)ccc21,6.537602002101044
CHEMBL206348,290.0,nM,Cc1ccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)c(F)c1,6.537602002101044
CHEMBL597586,290.0,nM,O=C1Cc2cnc(Nc3ccc(Br)cc3)nc2-c2ccccc2N1,6.537602002101044
CHEMBL3754709,291.21,nM,COc1cc(NC(=O)Nc2nccs2)cc(-c2cccnc2)c1OC,6.535793715656215
CHEMBL4204920,291.3,nM,CCCNC(=O)c1cc(Oc2ccc(NC(=O)c3cc4cccnc4n(-c4ccc(F)cc4)c3=O)cc2)ccn1,6.535659515372332
CHEMBL4874046,291.8,nM,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccccc3OC)n2)cc1,6.534914712442568
CHEMBL2071207,292.0,nM,Cn1cc(Nc2ncc(C(F)(F)F)c(N[C@H]3[C@@H](C(=O)NC4CC4)[C@@H]4C=C[C@H]3C4)n2)cn1,6.534617148551582
CHEMBL212195,292.0,nM,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(N(C)CCCN3CCOCC3)ncc2c1,6.534617148551582
CHEMBL3973469,292.0,nM,Cc1cc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc(Oc2cc(NC(=O)C3CC3)ncn2)c1,6.534617148551582
CHEMBL469883,294.0,nM,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cccnc1,6.531652669587842
CHEMBL3903593,295.0,nM,Cc1cccc(C(=O)Nc2cccc(C#Cc3ccc4nccn4n3)c2)c1,6.530177984021837
CHEMBL5205265,295.0,nM,CCOC(=O)[C@H](CCCNC(=N)NCC(=O)NNC(=O)COc1ccc(-c2nc3ccccc3s2)cc1OC)N[N+](=O)[O-],6.530177984021837
CHEMBL1242386,295.0,nM,CC(C)n1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21,6.530177984021837
CHEMBL4779315,295.0,nM,COc1cc2nccc(Oc3ccc(NC(=O)C(OC(=O)c4ccc(F)cc4)C(C)(C)C)cc3F)c2cc1OC,6.530177984021837
CHEMBL4866817,295.8,nM,Cc1ccc(-c2csc(NC(=O)CN3CCN(c4cc(=O)[nH]c5ccc(F)cc45)CC3)n2)cc1,6.529001830339126
CHEMBL1076480,296.0,nM,COCCNc1cc(-n2c(Nc3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)nc3ccccc32)ncn1,6.528708288941061
CHEMBL4159645,297.02,nM,O=C(Nc1ccc(-c2ccc3c(=O)nc[nH]c3c2)cc1)C1(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)CCC1,6.527214306247781
CHEMBL3694718,298.0,nM,Cn1cncc1C#Cc1ccn2c(-c3cccc(NC(=O)NC4CC4)c3)cnc2c1,6.525783735923745
CHEMBL2113165,298.6,nM,COCCOc1cc2ncnc(NC3=CC(=O)C(N4CCC(Cc5ccccc5)CC4)=CC3=O)c2cc1OC,6.5249101966109935
CHEMBL301271,300.0,nM,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(N)=O)CCCC3)C(=O)N2,6.522878745280337
CHEMBL1688352,300.0,nM,c1cnc(NCc2ccc3ncccc3c2)c(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c1,6.522878745280337
CHEMBL3648119,300.0,nM,COC[C@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)[C@H](C)O,6.522878745280337
CHEMBL3690559,300.0,nM,NC(=O)c1ccnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)c1,6.522878745280337
CHEMBL293712,300.0,nM,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(C)CC1)CCCC3)C(=O)N2,6.522878745280337
CHEMBL151015,300.0,nM,COCC(=O)Nc1cc2ncnc(Nc3cc(O)c(C)cc3F)c2cc1OC,6.522878745280337
CHEMBL358672,300.0,nM,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OCCn1ccnn1,6.522878745280337
CHEMBL77555,300.0,nM,FC(F)(F)c1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)ccc1Cl,6.522878745280337
CHEMBL2386814,300.0,nM,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)NC5CC5)cc4)n[nH]3)cc2)CC1,6.522878745280337
CHEMBL430155,300.0,nM,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCCN1CCN(C)CC1,6.522878745280337
CHEMBL565885,300.0,nM,CNc1cc(-c2cccnc2Nc2c(C)ccc3c(Nc4ccc(Cl)cc4)nccc23)ncn1,6.522878745280337
CHEMBL2016906,300.0,nM,CCN(CC)CC(=O)N1CCc2nc(-c3cc4ccccc4[nH]c3=O)[nH]c2C1,6.522878745280337
CHEMBL4173370,300.0,nM,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc2c(c1)N(C(=O)CN1CC(C)OC(C)C1)CC2)c1ccccc1,6.522878745280337
CHEMBL1095131,300.0,nM,Nc1nc(Nc2cccc(F)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,6.522878745280337
CHEMBL2016907,300.0,nM,O=C(CN1CCOCC1)N1CCc2nc(-c3cc4ccccc4[nH]c3=O)[nH]c2C1,6.522878745280337
CHEMBL4161551,300.0,nM,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc2c(c1)N(C(=O)Cn1cccn1)CC2)c1ccccc1,6.522878745280337
CHEMBL1081831,300.0,nM,N[C@H](CNc1ncc(-c2ccc3c(c2)CC(=O)N3)s1)Cc1ccc(C(F)(F)F)cc1,6.522878745280337
CHEMBL69358,300.0,nM,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,6.522878745280337
CHEMBL2016912,300.0,nM,CN1CCN(CC(=O)N2CCc3nc(-c4cc5ccccc5[nH]c4=O)[nH]c3C2)CC1,6.522878745280337
CHEMBL256195,300.0,nM,CC(N)COc1nnc(-c2cn3ncnc(Nc4cc(C(=O)NC5CC5)c(F)cc4F)c3c2C(C)C)o1,6.522878745280337
CHEMBL2204527,300.0,nM,CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(CC(C)(C)C#N)c4)ccc3C)nc2s1,6.522878745280337
CHEMBL3221546,300.0,nM,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCOCC4)c(OC)cc23)cc1Cl.Cl,6.522878745280337
CHEMBL2063320,300.0,nM,O=C(Nc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCCC4)cc3)[nH]n2)cc1)Oc1ccccc1,6.522878745280337
CHEMBL358728,300.0,nM,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)O)c2C)c1,6.522878745280337
CHEMBL347074,300.0,nM,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2cc(-c3ccccc3)ccc21,6.522878745280337
CHEMBL4454065,300.42,nM,Fc1ccccc1-c1cn(Cc2ccc(-c3cccnc3)cc2)nn1,6.522271158217447
CHEMBL5179660,301.3,nM,COc1cc(CCc2cc(-c3nc4cc(F)c(N5C[C@@H](C)O[C@@H](C)C5)cc4[nH]3)n[nH]2)cc(OC)c1,6.521000868326643
CHEMBL4465496,302.0,nM,O=C(CSC(=S)N1CCN(c2ncccn2)CC1)Nc1cccc(NC(=O)c2ccccn2)c1,6.51999305704285
CHEMBL190960,303.0,nM,COCC(=O)Nc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,6.518557371497695
CHEMBL212953,306.0,nM,CCN(CC)CC(=O)Nc1ccc(C(F)(F)F)cc1NC(=O)c1ccc(C)c(-c2ccc3nc(NC)ncc3c2)c1,6.514278573518419
CHEMBL3702617,307.0,nM,CC(C)(C)C1CCC(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)CC1,6.512861624522813
CHEMBL4857488,307.0,nM,Cc1ccc(NC(=O)Cn2nc(C)c(-c3ccc4c(NC(=O)C5CC5)n[nH]c4c3)c2C)cc1C(F)(F)F,6.512861624522813
CHEMBL3644550,308.0,nM,Cc1cccc(NC(=O)Nc2ccc(N3CCc4ccncc4C3)c(C)c2)c1,6.511449283499555
CHEMBL415047,308.0,nM,Cc1ccc(NC(=O)NCc2ccc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)cc1,6.511449283499555
CHEMBL358843,309.0,nM,CC(C)[S+]([O-])Cc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,6.510041520575165
CHEMBL397089,309.0,nM,CNc1ncnc(-c2cccnc2Oc2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2C)n1,6.510041520575165
CHEMBL1683339,309.0,nM,O=C(Nc1cccc(C(F)(F)F)c1)c1c[nH]c2cccc(SCc3ccncc3)c12,6.510041520575165
CHEMBL5171479,309.0,nM,COc1cc(-c2nc3ccccc3s2)ccc1OCC(=O)NNC(=O)CN[C@@H](CCSC)C(=O)O,6.510041520575165
CHEMBL3676371,309.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CN(CC)CC,6.510041520575165
CHEMBL3809608,310.0,nM,CC(C)(C)C(=O)Nc1cc(-c2ccc(NC(=O)Nc3cc(C(C)(C)C)on3)cc2)[nH]n1,6.508638306165727
CHEMBL437889,310.0,nM,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccccc1Cn1ccc2cnccc21,6.508638306165727
CHEMBL3589200,310.0,nM,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(/N=C3\C(=O)Nc4ccc(Cl)cc43)cc2)cc1,6.508638306165727
CHEMBL181636,310.0,nM,COC(=O)c1cn2ncnc(Nc3ccc(C)c(O)c3)c2c1C(C)(C)C,6.508638306165727
CHEMBL1945498,310.0,nM,CN(C)CCCc1ccc(C(F)(F)F)c(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=S)C3)c1,6.508638306165727
CHEMBL240455,310.0,nM,Cn1ncc(NCc2ccncc2)c1C(=O)Nc1ccc(C(F)(F)F)cc1,6.508638306165727
CHEMBL377302,310.0,nM,CCOC(=O)c1cn2ncnc(Oc3ccc4[nH]ccc4c3)c2c1CC,6.508638306165727
CHEMBL1288582,310.0,nM,COc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1,6.508638306165727
CHEMBL1233882,310.0,nM,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,6.508638306165727
CHEMBL395694,310.0,nM,CCS(=O)(=O)Nc1cccc2c1Cc1c-2n[nH]c1-c1ccsc1,6.508638306165727
CHEMBL2063335,310.0,nM,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4ccccc4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,6.508638306165727
CHEMBL219158,310.0,nM,CNc1nccc(-c2cccnc2Oc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3N3CCOCC3)ccc2C)n1,6.508638306165727
CHEMBL383333,310.0,nM,CC(C)(C)c1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,6.508638306165727
CHEMBL270258,310.0,nM,O=C(Nc1ccc(Cl)cc1)c1cccc2cc(Oc3ccncn3)ccc12,6.508638306165727
CHEMBL3690570,310.0,nM,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4nccc(C(=O)N5CCOCC5)n4)ccn23)c1,6.508638306165727
CHEMBL1668419,310.0,nM,COc1cc(O)c2c(c1)CCCCCC(=O)/C=C/C[C@H](C)OC2=O,6.508638306165727
CHEMBL4797072,310.0,nM,Cc1ccc(C)c(NC(=O)Nc2nc(Sc3c[nH]c4ccccc34)cc(N3CCCCC3)n2)c1,6.508638306165727
CHEMBL202153,310.0,nM,Cc1ccc(NC(=O)c2scnc2CCc2ccncc2)c(F)c1,6.508638306165727
CHEMBL3628799,310.0,nM,O=C(Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1)Nc1cccc(Br)c1,6.508638306165727
CHEMBL5204637,310.0,nM,O=C(NNc1nn2cnnc2c2ccccc12)Nc1ccccc1,6.508638306165727
CHEMBL4164127,310.64,nM,O=C(Nc1ccc(-c2ccc3c(=O)nc[nH]c3c2)cc1)C1(C(=O)Nc2cccc(C(F)(F)F)c2)CCC1,6.507742622462009
CHEMBL1940869,312.98,nM,Cc1cccc2cc(/C=C/C(=O)c3sccc3Br)c(Cl)nc12,6.504483413786312
CHEMBL3690473,313.0,nM,Nc1ccnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)n1,6.504455662453552
CHEMBL3759261,313.0,nM,COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OCCCCCC(=O)NO,6.504455662453552
CHEMBL233213,314.0,nM,CN(C)CCc1ccc(Nc2ncc(Cl)c(-c3n[nH]c4ccccc34)n2)cc1,6.503070351926786
CHEMBL412278,314.0,nM,COCCNC(=O)c1cccc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,6.503070351926786
CHEMBL4290345,317.6,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(Cl)cc1,6.498119506244942
CHEMBL410504,318.0,nM,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c12,6.497572880015568
CHEMBL1076471,318.0,nM,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(NCCCC2COCCN2)ncn1,6.497572880015568
CHEMBL3694657,319.0,nM,CCNC(=O)Nc1cccc(-c2cnc3cc(C#Cc4cncn4C)ccn23)c1,6.496209316942819
CHEMBL2012881,319.0,nM,O=c1[nH]nc2cc(CO)c3ccc(-c4ccc[nH]4)cc3n12,6.496209316942819
CHEMBL4436488,319.0,nM,O=C(Nc1cccc(Cl)c1)Nc1cccc(NC(=O)c2ccccn2)c1,6.496209316942819
CHEMBL4859309,320.0,nM,C[C@H](O)CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,6.494850021680094
