chembl_id,smiles,IC50[nM]
CHEMBL1828867,S(=O)(=O)(NC(=O)Cc1ccc(F)cc1)c1ccc(F)cc1,5170.0
CHEMBL3805782,Clc1c(F)ccc(Nc2ncnc3c2c2OCCOc2c(OC2COCC2)c3)c1,20.5
CHEMBL3403509,O(C)c1c(N(C)c2nc(C)nc3oc(C)cc23)ccc(OC)c1,162.3
CHEMBL3800597,S(C)c1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(C(=O)CC)CC3)cc2)nc1,153.7
CHEMBL4094823,Clc1cc(Nc2ncnc3c2cc(NC(=O)C2CCC4(OC5(OO4)C4CC6CC5CC(C4)C6)CC2)cc3)ccc1,32.35
CHEMBL209818,ClCCN(N=O)C(=O)N(C)c1cc2c(Nc3cc(C)ccc3)ncnc2cc1,1139.0
CHEMBL3828092,Clc1c(F)ccc(Nc2ncnc3c2cc(-c2cn(C4CC[NH2+]CC4)nc2)cc3)c1,31.9
CHEMBL3740713,O=C(Nc1ccccc1)c1c(C(=O)c2c(c(-c3ccccc3)[nH]c2C)-c2ccccc2)cn(-c2ccc(C)cc2)n1,4490.0
CHEMBL2425735,Brc1cc(Nc2ncnc3c2cc(NC(=O)CCC[NH+]2CCCCC2)cc3)ccc1,0.63
CHEMBL3237945,Clc1n(-c2ccc(C)cc2)nc(C)c1-c1c(C(=O)OCC)c(N)[n+](-c2cnccc2)c2c1[C-](O)CCC2,910.0
CHEMBL507329,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(C#C[C@H]2NC[C@H](OC(=O)N4CCOCC4)C2)c3)c1,65.0
CHEMBL126903,Brc1cc(Nc2ncnc3c2cnc(N(CC(=O)[O-])C)c3)ccc1,15.85
CHEMBL36967,Brc1cc(Nc2ncnc3c2cc2c(C[NH+]4CCOCC4)c[nH]c2c3)ccc1,4.8
CHEMBL50470,Clc1c(c(Cl)ccc1)C=1C(=O)N(C)c2nc(NCCC[NH+](CC)CC)ncc2C=1,1350.0
CHEMBL590876,O=C1C=CC(=CNN=C2SCC(=O)N2)C=C1,4710.0
CHEMBL1929308,S(Cc1ccccc1)c1oc(-c2ccc(C(C)(C)C)cc2)nn1,7440.0
CHEMBL1200679,[Cl-],2188.4
CHEMBL202424,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)C#CCCCC)nc3)c1,15.0
CHEMBL32844,Brc1cc(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCCN2CC[NH+](C)CC2)c3)ccc1,1.7
CHEMBL2437467,O=C(Nc1cc(N2C(=O)C=Nc3c2nc(Nc2ccc(C(=O)N)cc2)nc3)ccc1)C=C,12.1
CHEMBL256529,Clc1c(OCc2cc(F)cc(F)c2)ccc(Nc2c(/C=N/OC)c(N)ncn2)c1,33.0
CHEMBL3740102,Clc1c(Nc2cc(NC(=O)/C=C/C[NH+](C)C)ccc2)nc(N/N=C(\C)/c2ccc(F)cc2)nc1,15320.0
CHEMBL1812561,Clc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/c2ccccc2)cc3)ccc1,3610.0
CHEMBL497459,Fc1cc(Cn2ncc3c2ccc(Nc2c(/C=N/N(C)C)c(N)ncn2)c3)ccc1,8.0
CHEMBL65063,Nc1ncnc2n(-c3ccccc3)ncc12,2700.0
CHEMBL475594,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(-c2oc(C[NH+](C)C)cc2)c3)c1,2.0
CHEMBL4060383,S(c1c2c3c(N)nc(N)nc3[nH]c2ccc1)c1cc2c(cc1)cccc2,20000.01
CHEMBL1241270,Oc1c(C)ccc(-c2n[nH]c3ncnc(N)c23)c1,12399.99
CHEMBL593860,O(CCCN1CC[NH+](C)CC1)c1c(OC)cc2c(Nc3cc(OC)c(-c4sc5c(n4)cccc5)cc3)ncnc2c1,2.0
CHEMBL2047248,Brc1cc(Nc2nc(N)nc3c2-c2c(cccc2)C3)ccc1,24100.0
CHEMBL603186,Brc1c([O-])c(CN(C(=O)Nc2ccccc2)Cc2ccc(F)cc2)cc(Br)c1,4680.0
CHEMBL281990,Fc1c(Nc2ncnc3c2cc(OC)c(OCC2CC[NH+](C)CC2)c3)ccc(C)c1,1000.0
CHEMBL113535,O(C)c1c(OC)cc2ncc(C#N)c(Nc3cc(N=[N+]=[N-])ccc3)c2c1,2187.76
CHEMBL251291,Clc1c(F)ccc(Nc2ncnc3c2cc(C#CCCCO)cc3)c1,114.2
CHEMBL365805,Brc1cc(Nc2ncnc3c2cc(NC(=O)C=C)c(N2CC[NH+](C)CC2)c3)ccc1,250.0
CHEMBL1821879,Brc1ccc(C2=NN(c3scc(-c4ccccc4)n3)C(c3ccc(C)cc3)C2)cc1,19640.0
CHEMBL1822066,Clc1ccc(-c2nc(N3C(c4ccc([N+](=O)[O-])cc4)CC(c4ccc(OC)cc4)=N3)sc2)cc1,8430.0
CHEMBL213560,O=C1N(CCc2ccccc2)/C(=C/c2ccc(O)cc2)/C(=O)N1,710.0
CHEMBL592240,O=C1NC(=NN=C2CCCCCCC2)SC1,26999.99
CHEMBL3353400,Clc1c(-c2c3n(nc2)C=CC=C3)nc(Nc2c(OC)cc(N3CCN(C(=O)[C@@H](O)C)CC3)c(NC(=O)C=C)c2)nc1,11000000.38
CHEMBL1928946,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(Oc3cc(NC(=O)C)ccc3)c2)c1,108.0
CHEMBL3954571,Fc1c(NC(=O)c2cc(-c3c(-c4nc(Nc5c(OC)ccc(N6CCC([NH+]7CCCCC7)CC6)c5)ncc4)n4c(n3)C=CC=C4)ccc2)c(F)ccc1,1000.0
CHEMBL49120,Clc1c(c(Cl)ccc1)C=1C(=O)N(C)c2nc(Nc3ccc(OCC[NH+](CC)CC)cc3)ncc2C=1,350.0
CHEMBL382822,Clc1c(F)c(Nc2ncnc3c2cc(CN2[C@@H](C(=O)N(C)C)CCC2)c(OC)c3)ccc1,450.0
CHEMBL3758768,O(C)c1c(-c2sc3ncnc(Nc4ccccc4)c3c2)ccc(CO)c1,14.0
CHEMBL516487,Clc1c(OCc2ccccc2)ccc(Nc2c(C(=O)OC)c(N)ncn2)c1,54.0
CHEMBL293991,FC(F)(Oc1cc(Nc2nc(-c3c4c(n(CCC[NH3+])cc4)ccc3)ccn2)ccc1)C(F)F,530.0
CHEMBL3040910,N(c1ncnc2c1cc1OCCCOc1c2)c1cc(-c2ccccc2)ccc1,27.0
CHEMBL2385974,Clc1c(OCc2ncccc2)ccc(NC(=O)c2c([N+](=O)[O-])cc(OCC)c(NC(=O)/C=C/C[NH+](C)C)c2)c1,850.0
CHEMBL3647423,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)/C=C/[C@@H]2[NH+](C)CCC2)c(OCC)c3)c1,2.0
CHEMBL53665,Brc1c(F)ccc(Nc2ncnc3c2nc(NC(=O)C=C)cc3)c1,1.2
CHEMBL489306,Clc1c(F)ccc(Cc2ncnc3c2cc(NC(=O)C=C)c(OCCC[NH+]2CCOCC2)c3)c1,1.51
CHEMBL2316158,S(=O)(=O)(C)c1ccc(/C=C\2/C(=O)/C(=C/c3cc(OC)cc(OC)c3)/CCC/2)cc1,1900.0
CHEMBL3798128,S(C)c1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC(F)F)cc(N3CCN(C(=O)C)CC3)cc2)nc1,38.8
CHEMBL1242754,Nc1ncnc2n(C(C)C)nc(-c3cnc4c(c3)cccc4)c12,1000.0
CHEMBL125568,Brc1cc(Nc2ncnc3c2cnc(NC(CO)CO)c3)ccc1,14.0
CHEMBL99024,Clc1c(F)ccc(Nc2c(C#N)cnc3c2cc(OCCC[NH+]2CCOCC2)c(OC)c3)c1,1040.0
CHEMBL441083,N(c1ncnc2c1cccc2)c1cc(C)ccc1,910.0
CHEMBL93537,Brc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/C[NH+]2CCSCC2)cc3)ccc1,203.0
CHEMBL544538,O=C(C(=C)CN1CC[NH2+]CC1)c1ccc(OCc2ccccc2)cc1,1500.0
CHEMBL1945450,Clc1c(C(=O)NS(=O)(=O)c2ccc(C)cc2)cccn1,27049.99
CHEMBL39715,Brc1cc(Nc2ncnc3c2cc2c(CN(CC(=O)OC)C)c[nH]c2c3)ccc1,3.39
CHEMBL308498,OCC([NH2+]Cc1ccc(-c2sc3c(Nc4cc5c([nH]cc5)cc4)ncnc3c2)cc1)(C)C,1.0
CHEMBL3237941,Clc1n(-c2ccccc2)nc(C)c1-c1c(C#N)c(N)[n+](-c2cnccc2)c2c1[C-](O)CC(C)(C)C2,32130.01
CHEMBL4074601,Clc1c(N2C(=O)N([C@@H]3CN(C(=O)C)CC3)c3nc(Nc4cc(C)c(N5CC[NH+](C)CC5)cc4)ncc3C2)cccc1,12.1
CHEMBL2419762,N(c1ncnc2c1cc1OCCCOc1c2)c1cc(-c2ccccc2)ccc1,27.0
CHEMBL454370,Brc1cc(Nc2ncnc3c2cc(CC(=O)/C=C/C=C)nc3)ccc1,1.1
CHEMBL3945555,BrCC(=O)OCCN1C(=O)Oc2c1cc1c(Nc3cc(Cl)c(Oc4cc(C(F)(F)F)ccc4)cc3)ncnc1c2,160.0
CHEMBL2426377,O=C(Nc1cc(Nc2nc(c(C)cn2)-c2c3n(nc2)C=CC=C3)c(OC)cc1)/C=C/C[NH+](C)C,24000.01
CHEMBL3263962,S(=O)([O-])(=Nc1cc(F)c(Oc2c3c(ncc2)cc(OCCCN2CC[NH+](C)CC2)c(OC)c3)cc1)c1cc(-c2cn(C)nc2)ccc1,84.0
CHEMBL347668,S(Sc1c(CCC(=O)NCc2cc(O)c(C(=O)[O-])cc2)c2c([nH]1)cccc2)c1c(CCC(=O)NCc2cc(O)c(C(=O)[O-])cc2)c2c([nH]1)cccc2,8500.0
CHEMBL3671519,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)CSC)c3)cc1,39.0
CHEMBL3219132,O=C(Nc1cc(N2C(=O)CN(c3ccccc3)C(=O)c3c2nc(Nc2c(OC)cc(N4CC[NH+](C)CC4)cc2)nc3)ccc1)C=C,6.99
CHEMBL3671502,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCC[NH3+])c3)cc1,4.0
CHEMBL4107879,O=C(C#CC)N1[C@@H](Cn2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc23)CCC1,289.4
CHEMBL334915,[Se]([Se]c1n(C)c2c(c1C(=O)[O-])cccc2)c1n(C)c2c(c1C(=O)[O-])cccc2,3500.0
CHEMBL1242659,O(CC)c1c(OC)cc(-c2nn(C3CCCCC3)c3ncnc(N)c23)cc1,1160.0
CHEMBL3604941,O=C(Nc1cc(Oc2nc(Nc3n[nH]c4c3cccc4)cc(N3CCN(C(=O)C)CC3)n2)ccc1)C=C,3600.0
CHEMBL401713,O(CC[NH+]1CCC(O)CC1)c1n[nH]c2ncnc(Nc3cc(OC)c(OCc4ncccc4)cc3)c12,104.0
CHEMBL3903249,O=C(/C=C/C[NH+](C)C)N1[C@H](Cn2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc23)CCC1,698.3
CHEMBL1928955,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(Oc3cc(NC(=O)COc4ccccc4)ccc3)c2)c1,65.0
CHEMBL3903870,O=C(/C=C/C[NH+](C)C)N1C(Cn2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc23)CCC1,18.85
CHEMBL1929303,S(Cc1ccccc1)c1oc(-c2c(F)cccc2)nn1,5110.0
CHEMBL1830268,S=C(N/N=C(/C=C/c1ccc(OC)cc1)\c1ccccc1)N,14830.0
CHEMBL328879,O(C)c1cc2c(Nc3ccccc3)ncnc2cc1,55.0
CHEMBL255236,Fc1cc(Cn2ncc3c2ccc(Nc2c(/C=N/OCc4c(OC)cccc4)c(N)ncn2)c3)ccc1,47.0
CHEMBL1081849,Clc1c(OCc2cc(F)ccc2)ccc(Nc2nncc3[nH]c(C(=O)NCCCN4CC[NH+](C)CC4)c(C)c23)c1,980.0
CHEMBL599398,O=C(NO)CCCCOc1c(OC)cc2ncnc(Nc3cc(C#C)ccc3)c2c1,15.0
CHEMBL246492,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(COC[C@H]2NCCOC2)cc4)c3)ccc1,640.0
CHEMBL91914,O=[N+]([O-])c1cc2ncnc(Nc3ccccc3)c2cc1,12000.0
CHEMBL2381506,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(CC(=O)OCCOc4c(S(=O)(=O)c5ccccc5)[n+]([O-])on4)CC3)cc2)nc1,59.0
CHEMBL2316146,Brc1ccc(/C=C\2/C(=O)/C(=C/c3cc(OC)cc(OC)c3)/CCC/2)cc1,7100.0
CHEMBL489083,S(C(=[NH2+])N)CCCN1C(=O)C=2n3c4c(cc3-c3c5n(ccc5ccc3)C=2C1=O)cccc4,4600.0
CHEMBL1828863,Clc1ccc(S(=O)(=O)NC(=O)Cn2c(C)ncc2[N+](=O)[O-])cc1,1510.0
CHEMBL1945445,Brc1cc(C(=O)NS(=O)(=O)c2ccc(C)cc2)cnc1,12110.0
CHEMBL521571,Brc1c(F)ccc(Cc2ncnc3c2cc(NC(=O)C=C)cc3)c1,0.69
CHEMBL3805383,Fc1c([N+](=O)[O-])cc(Nc2ncnc3c2c2OCCOc2c(OC(C)C)c3)cc1,82.5
CHEMBL1928947,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(Oc3cc(NC(=O)C=C)ccc3)c2)c1,37.0
CHEMBL2335015,Brc1c(F)ccc(Nc2nc(NC(=O)C(C)(C)C)nc3[nH]c(CCc4ncccc4)cc23)c1,5400.0
CHEMBL3759317,O=C(NCC[NH+](C)C)c1cc(OC)c(c(OC)c1)-c1sc2ncnc(N[C@H](C)c3ccccc3)c2c1,0.4
CHEMBL3979366,Clc1c(F)c(Nc2ncnc3c2cc(O[C@@H]2C[C@@H](C(=O)NCC[NH+](C)C)N(C(=O)C=C)CC2)c(OC)c3)ccc1F,6.6
CHEMBL3740850,O=C(OCCOc1c(OCCOC)cc2c(Nc3cc(C#C)ccc3)ncnc2c1)C(C)c1cc2c(cc(OC)cc2)cc1,72.0
CHEMBL3676360,Clc1c(Cl)cc(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C[NH+](C)C)c3)c(F)c1,9.0
CHEMBL3671541,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C(=O)OCC)c3)cc1,98.0
CHEMBL1914656,Oc1ccc(-c2[nH]c3ncnc(N[C@H](C)c4ccc(C)cc4)c3c2)cc1,450.0
CHEMBL53426,Brc1cc(Nc2ncnc3c2nc(NCCc2[nH]cnc2)nc3)ccc1,0.25
CHEMBL3806200,Clc1c([N+](=O)[O-])cc(Nc2ncnc3c2c2OCCOc2c(OCCOC)c3)cc1,36.2
CHEMBL1173192,Brc1c(Br)ccc(C2=NN(C(=S)N)C(c3ccc(O)cc3)C2)c1,11270.0
CHEMBL93461,Brc1cc(Nc2ncnc3c2ccc(NC(=O)C)c3)ccc1,40.0
CHEMBL3799345,O=C(Nc1ccc(C(=O)c2ccccc2)cc1)c1[nH]c2c(c1)cccc2,48999.99
CHEMBL51485,Clc1c(c(Cl)ccc1)-c1c(NC(=O)NCc2ccccc2)nc2nc(NCCCN3CC[NH+](C)CC3)ncc2c1,980.0
CHEMBL172652,Brc1cc(Nc2ncnc3c2cc2nn[nH]c2c3)ccc1,4.1
CHEMBL3612570,O=C(C)c1cc(Nc2ncnc3c2cc2N(CCOC)C(=O)Oc2c3)ccc1,560.0
CHEMBL328977,Brc1cc(Nc2ncnc3c2cc(NC(=O)C#CCN2CCSCC2)cc3)ccc1,95.0
CHEMBL322298,Clc1c(c(Cl)ccc1)C=1C(=O)N(CC)c2nc(Nc3ccccc3)ncc2C=1,200.0
CHEMBL501705,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(C#C[C@H]2NC[C@H](NS(=O)(=O)CC)C2)c3)c1,50.0
CHEMBL206003,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3nc(C[NH3+])ccc3)cncn2)c1,21.0
CHEMBL1173680,Clc1c(Cl)ccc(C2=NN(C(=O)C)C(c3ccc(OC)cc3)C2)c1,17189.99
CHEMBL1272061,O=C(C=C)N1Cc2sc3ncnc(N[C@H](CO)c4ccccc4)c3c2CC1,8.0
CHEMBL391738,Clc1c(OC)cc(Nc2c(C#N)cnc3c2cc(OC)c(C#CCCN2CC[NH+](C)CC2)c3)c(Cl)c1,720.0
CHEMBL3893810,Clc1c(Nc2c(S(=O)(=O)C(C)C)cccc2)nc(N=NCc2ccc(C(F)(F)F)cc2)nc1,593.0
CHEMBL1928310,Fc1ccc(Nc2ncnc3sc(C(=O)c4[nH]c5c(c4)cccc5)cc23)cc1,43.7
CHEMBL591288,Clc1c(O)c(CN(C(=S)Nc2ccccc2)Cc2ccc(O)cc2)cc(Cl)c1,560.0
CHEMBL3219129,O=C(Nc1cc(N2C(=O)C(C(C)C)N(C)C(=O)c3c2nc(Nc2c(OC)cc(N4CC[NH+](C)CC4)cc2)nc3)ccc1)C=C,24.83
CHEMBL4097795,ClCCN(P(=O)(OCCCOc1cc2c(Nc3cc(Cl)c(F)cc3)ncnc2cc1)N)CCCl,5.7
CHEMBL592200,Clc1c(O)c(CN(C(=S)Nc2ccccc2)Cc2ccc(F)cc2)cc(Cl)c1,1340.0
CHEMBL215559,Clc1cc(Nc2ncnc3c2cc(OC2CC[NH+](CCOC)CC2)c(OC)c3)c(F)cc1,114.0
CHEMBL2442333,O=C(N1CCCCC1)c1cc(N2C(=O)c3c([O-])cc(OC)cc3CC2)ccc1,1180.0
CHEMBL3939300,O=C(Nc1c(OC)cc2ncnc(Nc3cc4c(n(Cc5cnccc5)cc4)cc3)c2c1)CC,714.0
CHEMBL2385975,Clc1c(OCc2ncccc2)ccc(NC(=O)c2c(N)cc(OCC)c(NC(=O)/C=C/C[NH+](C)C)c2)c1,800.0
CHEMBL385479,Clc1c(F)c(Nc2ncnc3c2cc(OCCC[NH+]2CCOCC2)c(OC)c3)ccc1,18.0
CHEMBL552860,O=C(CC[NH+](C)C)c1cc(O)c(OCc2ccccc2)cc1,360.0
CHEMBL3800448,O=C(Nc1cc(C(O)C)ccc1)c1[nH]c2c(c1)cccc2,34000.0
CHEMBL1914660,Fc1cc([C@H](Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)C)ccc1,9.0
CHEMBL246687,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(CN2C[C@@H]([NH3+])CC2)cc4)c3)ccc1,50.0
CHEMBL3628800,Clc1c(F)ccc(Oc2ncnc3c2cccc3)c1,590.0
CHEMBL535,Fc1cc2/C(=C/c3c(C)c(C(=O)NCC[NH+](CC)CC)c(C)[nH]3)/C(=O)Nc2cc1,172.1
CHEMBL387187,FC(F)(F)c1cc(Nc2ncnc(Nc3cc(NC(=O)C4CC4)ccc3)c2)ccc1,21.0
CHEMBL3754722,O=C(Nc1cc(OC)c(OC)c(-c2cncnc2)c1)Nc1ccncc1,290.46
CHEMBL2426290,Fc1c(-c2c3n(nc2)C=CC=C3)nc(Nc2c(OC)ccc(NC(=O)/C=C/C[NH+](C)C)c2)nc1,19000.01
CHEMBL15202,O(Cc1ccccc1)c1ccc(Nc2ncnc3c2cc(OC)cc3)cc1,67.61
CHEMBL3297892,N(c1nc(C)nc2oc(C)cc12)c1cc(C#C)ccc1,30.0
CHEMBL3674148,Clc1c(F)ccc(Nc2n(C(C)C)c3nc(Nc4ccc(C(=O)NN5CC[NH+](C)CC5)cc4)ncc3n2)c1,1.0
CHEMBL307026,N(c1ncnc2[nH]c(C)c(C)c12)c1cc(C)ccc1,570.0
CHEMBL3040597,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(C[NH2+]CCNS(=O)(=O)C)cc2)cc3)c1,15.54
CHEMBL327725,O=C([O-])C(N=C1C(=O)CC(=NC(C(=O)[O-])C(O)C)C(=O)C1)C(O)C,43999.99
CHEMBL3699583,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(C(=O)CO)CC3)cc2)nc1,5.5
CHEMBL1762110,O=C(NCC1CCC(c2n3c(c(-c4[nH]c5c(c4)cccc5)n2)C(N)=NC=C3)CC1)C,3580.0
CHEMBL1958035,Clc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(C)cc3)C2)cc1,6670.0
CHEMBL3655337,Clc1c(F)ccc(Nc2ncnc3sc4c(c23)CCN(C(=O)/C=C/C[NH+]2C3CCC2CC3)C4)c1,1.1
CHEMBL369967,[NH2+](CC)Cc1c(CC)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,7400.0
CHEMBL1614712,O(Cc1ccccc1)c1cc(-c2c3c(N)ncnc3n(C3CC(C[NH+]4CCC4)C3)c2)ccc1,5200.0
CHEMBL450319,Oc1ccc(C(C#N)=C(C#N)C#N)cc1,600000.07
CHEMBL3775897,O=C1N(CCC[NH+]2CCCCC2)c2c(OC1)cc1ncnc(Nc3cc(C)ccc3)c1c2,456.2
CHEMBL470219,Clc1c(F)ccc(Nc2ncnc3nc(Nc4ccc(C[NH+]5CCCC5)cc4)sc23)c1,4.0
CHEMBL4096988,Fc1c(N2C(=O)N([C@@H]3CN(C(=O)CC)CC3)c3nc(Nc4cc(C)c(N5C[C@@H]6[C@@H](C[NH+](C)C6)C5)cc4)ncc3C2)cc(OC)cc1,216.0
CHEMBL247024,N#Cc1c(N[C@H]2[C@H](c3ccccc3)C2)c2c(nc1)ccc(-c1ccc(C[NH+]3CCOCC3)cc1)c2,2530.0
CHEMBL181029,O=[N+]([O-])c1cc(NC(=O)Nc2ncnc3nn4c(c23)C=CC=C4)ccc1,10000.0
CHEMBL3735958,F[C@H]1[C@@H](O)CCN(c2nc(Nc3ncc4nc(C)n(C(C)C)c4c3)ccn2)C1,1000.0
CHEMBL3671529,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)CN)c3)cc1,89.0
CHEMBL206483,N(Cc1cc2OCOc2cc1)c1ncnc2n(-c3cc(C)ccc3)ncc12,15000.0
CHEMBL31419,Brc1cc(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCC[NH+]2CCOCC2)c3)ccc1,3.6
CHEMBL3612567,FC(F)(F)COc1c(C)c(COc2ccc(Nc3ncnc4c3cc3N(CCOC)C(=O)Oc3c4)cc2)ncc1,340.0
CHEMBL391675,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(C[NH+]2CCCC2)cc4)c3)ccc1,500.0
CHEMBL3676389,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C([NH3+])C)c3)cc1,18.0
CHEMBL2381505,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(CC(=O)NCC(Oc4c(S(=O)(=O)c5ccccc5)[n+]([O-])on4)C)CC3)cc2)nc1,73.0
CHEMBL496174,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(C#C[C@@H]2[NH2+]CCC2)c3)c1,7.0
CHEMBL2105717,Fc1ccc(NC(=O)C2(C(=O)Nc3ccc(Oc4c5c(ncc4)cc(OC)c(OC)c5)cc3)CC2)cc1,225.0
CHEMBL3092306,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)NCC[NH+](C)C)c(O[C@@H]2COCC2)c3)c1,635.0
CHEMBL3904205,O=C(Nc1c(OC)cc2ncnc(Nc3cc4c(N(Cc5ccccc5)CC4)cc3)c2c1)CC,175.0
CHEMBL3233789,Clc1c(F)ccc(Nc2ncnc3sc(NC(=O)/C=C/CN4CC[NH+](C)CC4)cc23)c1,124.0
CHEMBL406845,Clc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,480.0
CHEMBL485320,Brc1cc(Nc2nc(N)nc3[nH]c(CCc4ccccc4)cc23)ccc1,300.0
CHEMBL353823,O(C(C)(C)C)C(=O)N1CC(n2c3ncnc(N)c3c(-c3ccccc3)c2)CC1,8300.0
CHEMBL1830278,Brc1ccc(/C(=N\NC(=S)N)/C=C/c2ccc(F)cc2)cc1,2170.0
CHEMBL289787,Brc1cc(Nc2ncnc3c(OC)cccc23)ccc1,974.0
CHEMBL3233783,Clc1c(F)ccc(Nc2ncnc3sc(NC(=O)/C=C/CN4CC(F)(F)CC4)cc23)c1,28.0
CHEMBL1095465,Brc1cc(Nc2nc(N)nc3[nH]c(Cc4c(OC)ccc(OC)c4)cc23)ccc1,240.0
CHEMBL472581,S(=O)(=O)(CCNCc1scc(-c2cc3c(Nc4cc5c(n(Cc6ccccc6)nc5)cc4)ncnc3cc2)n1)C,70.79
CHEMBL3133756,Clc1c(C(F)(F)F)cc(NC(=O)Nc2cc(Nc3ncnc4c3ccc(OCCC[NH+]3CCN(CCO)CC3)c4)ccc2)cc1,99.0
CHEMBL3787112,Oc1cc(-c2c3c(N)ncnc3n(C3CC(C[NH+]4CCC4)C3)c2)ccc1,2300.0
CHEMBL393848,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(CN2C[C@H]([NH3+])CC2)cc4)c3)ccc1,60.0
CHEMBL511637,Clc1c(F)ccc(Nc2ncnc3nc(Nc4ccc(C[NH+]5CCOCC5)cc4)sc23)c1,12.0
CHEMBL1630578,O=C(CN1CCN(c2nc(N3CCCC3)nc(N3CCCC3)c2)CC1)[C@H]1[C@H](C)C[C@@H]2[C@]1(C)CC=C1[C@]3(C)C(=CC(=O)C=C3)CC[C@@H]21,20397.01
CHEMBL3799956,O=C(Nc1cc(C(=O)c2ccccc2)ccc1)c1[nH]c2c(c1)cccc2,45000.0
CHEMBL473436,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(-c2[nH]ccc2)c3)c1,68.0
CHEMBL271540,N(C)(C)c1cc(N)c(Nc2ncnc3c2cncc3)cc1,4897.79
CHEMBL346846,Brc1cc(Nc2ncnc3c2sc2c3ccc(OC)c2)ccc1,80.0
CHEMBL182397,Fc1c(NC(=O)c2ccccc2)cccc1Nc1ncnc2c1cc(OC)c(OC)c2,2800.0
CHEMBL4063067,Clc1c(OC)cccc1N1C(=O)N([C@@H]2CN(C(=O)CC)CC2)c2nc(Nc3cc(C)c(N4CC[NH+](C)CC4)cc3)ncc2C1,413.0
CHEMBL1241774,Nc1ncnc2n(C(C)C)nc(-c3cc4nccnc4cc3)c12,18000.0
CHEMBL333038,Clc1cc(Nc2n[nH]c3ncnc(Nc4cc(Cl)ccc4)c23)ccc1,330.0
CHEMBL593274,Clc1c(-c2sc3c(n2)cccc3)ccc(Nc2ncnc3c2cc(OC)c(OCCCN2CC[NH+](C)CC2)c3)c1,16.0
CHEMBL3085374,O(C)c1c(OC)cc2ncnc(C#C[C@](O)(Cc3ccccc3)C)c2c1,9.0
CHEMBL113901,Clc1c(F)ccc(Nc2c(C#N)cnc3c2cc(NC(=O)/C=C/C([NH+](C)C)C)c(OC)c3)c1,5220.0
CHEMBL460735,Clc1cc(Nc2ncnc3c2C(NC(=O)C=C)=CC3)ccc1,1.59
CHEMBL1241863,O=C1Nc2c(cc(-c3nn(C(C)C)c4ncnc(N)c34)cc2)C=C1,6700.0
CHEMBL3805283,Clc1c(F)ccc(Nc2ncnc3c2c2OCCOc2c(OC(C)C)c3)c1,29.1
